lng,lat,region,pass_no,wave,hand_labelled,region_finished
127.18218,36.24060,South Korea,4,3,0,2026-08-30T16:09
126.75970,34.80267,South Korea,4,3,0,2026-08-30T16:09
127.65514,36.67889,South Korea,4,3,0,2026-08-30T16:09
127.92050,36.43832,South Korea,4,3,0,2026-08-30T16:09
127.08767,38.15257,South Korea,4,3,0,2026-08-30T16:09
127.13349,34.81488,South Korea,4,3,0,2026-08-30T16:09
127.24488,35.38010,South Korea,4,3,0,2026-08-30T16:09
126.81144,33.41513,South Korea,4,3,0,2026-08-30T16:09
127.43343,36.17152,South Korea,4,3,0,2026-08-30T16:09
128.51671,37.09265,South Korea,4,3,0,2026-08-30T16:09
126.77946,36.93033,South Korea,4,3,0,2026-08-30T16:09
128.35097,36.64906,South Korea,4,3,0,2026-08-30T16:09
127.39867,35.43840,South Korea,4,3,0,2026-08-30T16:09
127.57492,35.47613,South Korea,4,3,0,2026-08-30T16:09
126.93011,35.71050,South Korea,4,3,0,2026-08-30T16:09
128.43182,37.12409,South Korea,4,3,0,2026-08-30T16:09
126.63070,36.19074,South Korea,4,3,0,2026-08-30T16:09
126.72826,34.90983,South Korea,4,3,0,2026-08-30T16:09
128.36202,36.67583,South Korea,4,3,0,2026-08-30T16:09
126.25287,36.90230,South Korea,4,3,0,2026-08-30T16:09
127.26662,34.92681,South Korea,4,3,0,2026-08-30T16:09
126.76266,34.82243,South Korea,4,3,0,2026-08-30T16:09
126.76203,34.81614,South Korea,4,3,0,2026-08-30T16:09
128.55058,36.77007,South Korea,4,3,0,2026-08-30T16:09
126.76886,34.80743,South Korea,4,3,0,2026-08-30T16:09
126.92678,34.79260,South Korea,4,3,0,2026-08-30T16:09
128.66700,37.15598,South Korea,4,3,0,2026-08-30T16:09
126.91097,38.05259,South Korea,4,3,0,2026-08-30T16:09
126.68577,34.50029,South Korea,4,3,0,2026-08-30T16:09
128.68164,37.20674,South Korea,4,3,0,2026-08-30T16:09
128.31163,37.16281,South Korea,4,3,0,2026-08-30T16:09
126.74344,34.67717,South Korea,4,3,0,2026-08-30T16:09
127.55399,35.15445,South Korea,4,3,0,2026-08-30T16:09
128.75423,37.29531,South Korea,4,3,0,2026-08-30T16:09
127.90882,36.86107,South Korea,4,3,0,2026-08-30T16:09
126.51500,34.56021,South Korea,4,3,0,2026-08-30T16:09
128.87209,35.41361,South Korea,4,3,0,2026-08-30T16:09
126.59513,34.42555,South Korea,4,3,0,2026-08-30T16:09
127.18191,35.58294,South Korea,4,3,0,2026-08-30T16:09
127.01284,35.51341,South Korea,4,3,0,2026-08-30T16:09
126.74353,36.15535,South Korea,4,3,0,2026-08-30T16:09
128.96686,37.25668,South Korea,4,3,0,2026-08-30T16:09
128.38628,38.02223,South Korea,4,3,0,2026-08-30T16:09
129.04465,35.81659,South Korea,4,3,0,2026-08-30T16:09
128.22692,37.81328,South Korea,4,3,0,2026-08-30T16:09
127.65235,38.13829,South Korea,4,3,0,2026-08-30T16:09
126.87091,34.82225,South Korea,4,3,0,2026-08-30T16:09
126.64229,36.30258,South Korea,4,3,0,2026-08-30T16:09
127.01060,36.10549,South Korea,4,3,0,2026-08-30T16:09
128.58759,37.14314,South Korea,4,3,0,2026-08-30T16:09
126.74263,33.39276,South Korea,4,3,0,2026-08-30T16:09
128.66386,35.59875,South Korea,4,3,0,2026-08-30T16:09
129.06091,37.18194,South Korea,4,3,0,2026-08-30T16:09
129.08256,37.21680,South Korea,4,3,0,2026-08-30T16:09
126.92634,36.20026,South Korea,5,3,0,2026-08-30T16:09
126.41349,34.58887,South Korea,5,3,0,2026-08-30T16:09
127.25341,34.88810,South Korea,5,3,0,2026-08-30T16:09
127.96470,36.34867,South Korea,5,3,0,2026-08-30T16:09
129.07448,36.69883,South Korea,5,3,0,2026-08-30T16:09
127.44412,36.16694,South Korea,5,3,0,2026-08-30T16:09
126.56620,34.70520,South Korea,5,3,0,2026-08-30T16:09
128.92652,36.57648,South Korea,5,3,0,2026-08-30T16:09
128.35196,36.56480,South Korea,5,3,0,2026-08-30T16:09
127.41035,35.49904,South Korea,5,3,0,2026-08-30T16:09
127.59729,35.78713,South Korea,5,3,0,2026-08-30T16:09
127.06495,34.78497,South Korea,5,3,0,2026-08-30T16:09
126.69322,34.48592,South Korea,5,3,0,2026-08-30T16:09
126.48966,35.34695,South Korea,5,3,0,2026-08-30T16:09
127.09522,34.84219,South Korea,5,3,0,2026-08-30T16:09
128.33238,36.31417,South Korea,5,3,0,2026-08-30T16:09
128.66431,36.88757,South Korea,5,3,0,2026-08-30T16:09
127.14876,35.68661,South Korea,5,3,0,2026-08-30T16:09
127.36310,37.06067,South Korea,5,3,0,2026-08-30T16:09
127.58929,37.41676,South Korea,5,3,0,2026-08-30T16:09
128.21937,35.31614,South Korea,5,3,0,2026-08-30T16:09
127.55911,37.12149,South Korea,5,3,0,2026-08-30T16:09
127.28243,38.12733,South Korea,5,3,0,2026-08-30T16:09
127.11292,36.06246,South Korea,5,3,0,2026-08-30T16:09
128.65901,36.88020,South Korea,5,3,0,2026-08-30T16:09
127.63331,35.04027,South Korea,5,3,0,2026-08-30T16:09
127.66601,37.33295,South Korea,5,3,0,2026-08-30T16:09
128.79375,36.90311,South Korea,5,3,0,2026-08-30T16:09
126.81512,34.96858,South Korea,5,3,0,2026-08-30T16:09
127.71164,37.31974,South Korea,5,3,0,2026-08-30T16:09
127.19852,38.21195,South Korea,5,3,0,2026-08-30T16:09
128.31836,36.33124,South Korea,5,3,0,2026-08-30T16:09
127.12037,35.05931,South Korea,5,3,0,2026-08-30T16:09
126.86399,37.96033,South Korea,5,3,0,2026-08-30T16:09
127.10941,36.57028,South Korea,5,3,0,2026-08-30T16:09
127.02829,36.09265,South Korea,5,3,0,2026-08-30T16:09
127.34495,36.76090,South Korea,5,3,0,2026-08-30T16:09
127.41340,35.51970,South Korea,5,3,0,2026-08-30T16:09
127.56863,35.01673,South Korea,5,3,0,2026-08-30T16:09
128.50764,36.01198,South Korea,5,3,0,2026-08-30T16:09
128.00665,36.15445,South Korea,5,3,0,2026-08-30T16:09
127.92275,36.34301,South Korea,5,3,0,2026-08-30T16:09
127.92733,36.34399,South Korea,5,3,0,2026-08-30T16:09
126.98931,34.82935,South Korea,5,3,0,2026-08-30T16:09
126.41771,36.92053,South Korea,5,3,0,2026-08-30T16:09
127.76653,36.87328,South Korea,5,3,0,2026-08-30T16:09
128.30705,37.07037,South Korea,5,3,0,2026-08-30T16:09
127.23311,36.06390,South Korea,5,3,0,2026-08-30T16:09
128.13816,36.70125,South Korea,5,3,0,2026-08-30T16:09
127.59890,37.14889,South Korea,5,3,0,2026-08-30T16:09
127.32330,34.54206,South Korea,5,3,0,2026-08-30T16:09
126.49595,34.87597,South Korea,5,3,0,2026-08-30T16:09
128.08516,36.23593,South Korea,5,3,0,2026-08-30T16:09
127.70616,37.02546,South Korea,5,3,0,2026-08-30T16:09
127.01554,36.09130,South Korea,5,3,0,2026-08-30T16:09
127.32806,35.39582,South Korea,5,3,0,2026-08-30T16:09
127.89490,35.05078,South Korea,5,3,0,2026-08-30T16:09
127.28728,35.38882,South Korea,5,3,0,2026-08-30T16:09
126.79644,35.65903,South Korea,5,3,0,2026-08-30T16:09
127.37370,36.08339,South Korea,5,3,0,2026-08-30T16:09
127.52282,37.16344,South Korea,5,3,0,2026-08-30T16:09
126.99227,36.09858,South Korea,5,3,0,2026-08-30T16:09
127.15154,34.85153,South Korea,5,3,0,2026-08-30T16:09
126.53835,36.82208,South Korea,5,3,0,2026-08-30T16:09
128.63430,36.74689,South Korea,5,3,0,2026-08-30T16:09
126.93694,35.72910,South Korea,5,3,0,2026-08-30T16:09
126.45211,36.90751,South Korea,5,3,0,2026-08-30T16:09
128.11157,36.48207,South Korea,5,3,0,2026-08-30T16:09
126.80434,33.41243,South Korea,5,3,0,2026-08-30T16:09
127.42742,35.56327,South Korea,5,3,0,2026-08-30T16:09
127.66358,36.93248,South Korea,5,3,0,2026-08-30T16:09
127.80120,36.26351,South Korea,5,3,0,2026-08-30T16:09
126.46685,34.56138,South Korea,5,3,0,2026-08-30T16:09
127.49488,36.05752,South Korea,5,3,0,2026-08-30T16:09
127.54465,35.64232,South Korea,5,3,0,2026-08-30T16:09
126.61920,35.30267,South Korea,5,3,0,2026-08-30T16:09
127.88430,36.40616,South Korea,5,3,0,2026-08-30T16:09
127.51141,35.69370,South Korea,5,3,0,2026-08-30T16:09
128.13825,35.45044,South Korea,5,3,0,2026-08-30T16:09
127.26239,35.58770,South Korea,5,3,0,2026-08-30T16:09
127.42059,36.17619,South Korea,5,3,0,2026-08-30T16:09
126.42319,34.89627,South Korea,5,3,0,2026-08-30T16:09
128.15631,37.51908,South Korea,5,3,0,2026-08-30T16:09
126.63366,35.04162,South Korea,5,3,0,2026-08-30T16:09
128.65892,37.67368,South Korea,5,3,0,2026-08-30T16:09
127.11570,35.45044,South Korea,5,3,0,2026-08-30T16:09
129.03827,35.96392,South Korea,5,3,0,2026-08-30T16:09
128.39059,36.73674,South Korea,5,3,0,2026-08-30T16:09
129.10529,36.56866,South Korea,5,3,0,2026-08-30T16:09
126.86588,34.52068,South Korea,5,3,0,2026-08-30T16:09
126.77919,36.41918,South Korea,5,3,0,2026-08-30T16:09
126.18945,34.48691,South Korea,5,3,0,2026-08-30T16:09
128.94799,36.04081,South Korea,5,3,0,2026-08-30T16:09
128.38232,38.02923,South Korea,5,3,0,2026-08-30T16:09
127.28836,35.65454,South Korea,5,3,0,2026-08-30T16:09
129.30777,37.26836,South Korea,5,3,0,2026-08-30T16:09
127.11336,35.43715,South Korea,5,3,0,2026-08-30T16:09
128.43056,38.34679,South Korea,5,3,0,2026-08-30T16:09
127.30560,34.55051,South Korea,5,3,0,2026-08-30T16:09
129.17679,36.47946,South Korea,5,3,0,2026-08-30T16:09
127.50449,35.71059,South Korea,5,3,0,2026-08-30T16:09
129.15730,37.10226,South Korea,5,3,0,2026-08-30T16:09
127.49784,35.64888,South Korea,5,3,0,2026-08-30T16:09
126.76374,34.81165,South Korea,5,3,0,2026-08-30T16:09
126.70346,36.47200,South Korea,6,3,0,2026-08-30T16:09
126.56638,36.52770,South Korea,6,3,0,2026-08-30T16:09
126.96433,34.89070,South Korea,6,3,0,2026-08-30T16:09
127.07474,35.38621,South Korea,6,3,0,2026-08-30T16:09
127.77713,36.32100,South Korea,6,3,0,2026-08-30T16:09
128.44188,36.28677,South Korea,6,3,0,2026-08-30T16:09
127.17140,36.56318,South Korea,6,3,0,2026-08-30T16:09
127.00018,36.31426,South Korea,6,3,0,2026-08-30T16:09
127.38987,35.37211,South Korea,6,3,0,2026-08-30T16:09
128.92688,36.84427,South Korea,6,3,0,2026-08-30T16:09
127.09396,36.26036,South Korea,6,3,0,2026-08-30T16:09
127.60259,35.53479,South Korea,6,3,0,2026-08-30T16:09
126.94125,35.68499,South Korea,6,3,0,2026-08-30T16:09
126.91816,36.07531,South Korea,6,3,0,2026-08-30T16:09
127.19565,35.26197,South Korea,6,3,0,2026-08-30T16:09
128.02138,35.93436,South Korea,6,3,0,2026-08-30T16:09
126.90810,36.11376,South Korea,6,3,0,2026-08-30T16:09
127.41753,35.35881,South Korea,6,3,0,2026-08-30T16:09
127.91484,37.10199,South Korea,6,3,0,2026-08-30T16:09
128.68452,36.22632,South Korea,6,3,0,2026-08-30T16:09
126.61902,36.85684,South Korea,6,3,0,2026-08-30T16:09
126.94457,34.78066,South Korea,6,3,0,2026-08-30T16:09
127.32097,34.90660,South Korea,6,3,0,2026-08-30T16:09
127.78917,36.69245,South Korea,6,3,0,2026-08-30T16:09
127.46344,35.77033,South Korea,6,3,0,2026-08-30T16:09
127.17095,35.71535,South Korea,6,3,0,2026-08-30T16:09
128.12945,36.50120,South Korea,6,3,0,2026-08-30T16:09
126.56988,36.50219,South Korea,6,3,0,2026-08-30T16:09
126.93047,34.95816,South Korea,6,3,0,2026-08-30T16:09
127.53818,36.13603,South Korea,6,3,0,2026-08-30T16:09
126.58246,36.42709,South Korea,6,3,0,2026-08-30T16:09
127.05911,36.31821,South Korea,6,3,0,2026-08-30T16:09
128.52956,37.37993,South Korea,6,3,0,2026-08-30T16:09
128.59891,36.91973,South Korea,6,3,0,2026-08-30T16:09
128.68119,37.19380,South Korea,6,3,0,2026-08-30T16:09
128.69682,37.46680,South Korea,6,3,0,2026-08-30T16:09
127.41143,35.48503,South Korea,6,3,0,2026-08-30T16:09
126.69915,34.60683,South Korea,6,3,0,2026-08-30T16:09
126.62073,36.63424,South Korea,6,3,0,2026-08-30T16:09
127.51949,36.01970,South Korea,6,3,0,2026-08-30T16:09
128.13277,36.45018,South Korea,6,3,0,2026-08-30T16:09
127.64382,37.36780,South Korea,6,3,0,2026-08-30T16:09
126.53988,36.49725,South Korea,6,3,0,2026-08-30T16:09
126.78422,36.15652,South Korea,6,3,0,2026-08-30T16:09
128.17616,36.64798,South Korea,6,3,0,2026-08-30T16:09
128.23662,36.44982,South Korea,6,3,0,2026-08-30T16:09
126.49029,35.08779,South Korea,6,3,0,2026-08-30T16:09
127.67086,36.69712,South Korea,6,3,0,2026-08-30T16:09
129.19844,36.60981,South Korea,6,3,0,2026-08-30T16:09
127.59810,37.16928,South Korea,6,3,0,2026-08-30T16:09
127.34270,35.51772,South Korea,6,3,0,2026-08-30T16:09
127.75629,36.54755,South Korea,6,3,0,2026-08-30T16:09
127.26428,35.44918,South Korea,6,3,0,2026-08-30T16:09
127.28431,35.50209,South Korea,6,3,0,2026-08-30T16:09
129.03854,37.15517,South Korea,6,3,0,2026-08-30T16:09
127.52533,35.69703,South Korea,6,3,0,2026-08-30T16:09
127.40999,35.60055,South Korea,6,3,0,2026-08-30T16:09
127.88879,35.79144,South Korea,6,3,0,2026-08-30T16:09
126.52425,36.45350,South Korea,6,3,0,2026-08-30T16:09
126.66430,34.53128,South Korea,6,3,0,2026-08-30T16:09
128.08543,36.03938,South Korea,6,3,0,2026-08-30T16:09
126.71236,36.60729,South Korea,6,3,0,2026-08-30T16:09
127.76168,37.72785,South Korea,6,3,0,2026-08-30T16:09
127.90218,37.05268,South Korea,6,3,0,2026-08-30T16:09
127.29384,34.85324,South Korea,6,3,0,2026-08-30T16:09
127.08911,36.87741,South Korea,6,3,0,2026-08-30T16:09
126.55039,34.94110,South Korea,6,3,0,2026-08-30T16:09
128.23617,36.31543,South Korea,6,3,0,2026-08-30T16:09
126.96972,38.04451,South Korea,6,3,0,2026-08-30T16:09
127.63322,36.18796,South Korea,6,3,0,2026-08-30T16:09
126.56009,36.86071,South Korea,6,3,0,2026-08-30T16:09
127.82986,35.77285,South Korea,6,3,0,2026-08-30T16:09
127.95823,38.15850,South Korea,6,3,0,2026-08-30T16:09
128.19799,36.56687,South Korea,6,3,0,2026-08-30T16:09
126.64247,36.52348,South Korea,6,3,0,2026-08-30T16:09
126.69897,34.55886,South Korea,6,3,0,2026-08-30T16:09
126.65675,35.35540,South Korea,6,3,0,2026-08-30T16:09
127.37388,35.59031,South Korea,6,3,0,2026-08-30T16:09
127.60025,36.69407,South Korea,6,3,0,2026-08-30T16:09
128.78737,36.90436,South Korea,6,3,0,2026-08-30T16:09
127.58570,35.70565,South Korea,6,3,0,2026-08-30T16:09
128.09450,36.46958,South Korea,6,3,0,2026-08-30T16:09
126.59396,36.16074,South Korea,6,3,0,2026-08-30T16:09
128.31342,37.11987,South Korea,6,3,0,2026-08-30T16:09
128.17706,35.43822,South Korea,6,3,0,2026-08-30T16:09
126.51221,36.39726,South Korea,6,3,0,2026-08-30T16:09
127.83579,35.08806,South Korea,6,3,0,2026-08-30T16:09
126.66106,36.21769,South Korea,6,3,0,2026-08-30T16:09
127.88933,35.72146,South Korea,6,3,0,2026-08-30T16:09
127.54024,35.68634,South Korea,6,3,0,2026-08-30T16:09
127.41646,36.72758,South Korea,6,3,0,2026-08-30T16:09
126.92786,36.04054,South Korea,6,3,0,2026-08-30T16:09
126.95122,36.21437,South Korea,6,3,0,2026-08-30T16:09
126.74649,34.56668,South Korea,6,3,0,2026-08-30T16:09
127.94718,36.41613,South Korea,6,3,0,2026-08-30T16:09
127.03063,35.94469,South Korea,6,3,0,2026-08-30T16:09
128.55345,36.82576,South Korea,6,3,0,2026-08-30T16:09
127.06710,38.14853,South Korea,6,3,0,2026-08-30T16:09
127.32079,35.56102,South Korea,6,3,0,2026-08-30T16:09
126.87926,36.02680,South Korea,6,3,0,2026-08-30T16:09
127.51958,35.63442,South Korea,6,3,0,2026-08-30T16:09
126.77668,36.07459,South Korea,6,3,0,2026-08-30T16:09
127.91457,36.33780,South Korea,6,3,0,2026-08-30T16:09
128.01725,37.42045,South Korea,6,3,0,2026-08-30T16:09
127.63726,36.85577,South Korea,6,3,0,2026-08-30T16:09
127.95850,35.89870,South Korea,6,3,0,2026-08-30T16:09
127.74120,36.02761,South Korea,6,3,0,2026-08-30T16:09
127.15136,35.31596,South Korea,6,3,0,2026-08-30T16:09
127.82205,36.40176,South Korea,6,3,0,2026-08-30T16:09
126.63959,34.94586,South Korea,6,3,0,2026-08-30T16:09
127.21227,36.02312,South Korea,6,3,0,2026-08-30T16:09
127.39490,35.78461,South Korea,6,3,0,2026-08-30T16:09
127.10609,36.55582,South Korea,6,3,0,2026-08-30T16:09
127.89750,37.98647,South Korea,6,3,0,2026-08-30T16:09
127.93532,36.78956,South Korea,6,3,0,2026-08-30T16:09
126.93155,36.71976,South Korea,6,3,0,2026-08-30T16:09
126.85267,35.96293,South Korea,6,3,0,2026-08-30T16:09
126.94017,36.20547,South Korea,6,3,0,2026-08-30T16:09
126.69116,36.57504,South Korea,6,3,0,2026-08-30T16:09
127.62217,36.70161,South Korea,6,3,0,2026-08-30T16:09
128.11121,38.27968,South Korea,6,3,0,2026-08-30T16:09
127.51824,37.07082,South Korea,6,3,0,2026-08-30T16:09
128.82528,37.49564,South Korea,6,3,0,2026-08-30T16:09
127.38241,34.69038,South Korea,6,3,0,2026-08-30T16:09
127.06423,36.41505,South Korea,6,3,0,2026-08-30T16:09
126.89921,36.21634,South Korea,6,3,0,2026-08-30T16:09
127.60627,36.89960,South Korea,6,3,0,2026-08-30T16:09
127.57447,36.22425,South Korea,6,3,0,2026-08-30T16:09
126.92948,35.68813,South Korea,6,3,0,2026-08-30T16:09
126.95805,35.77572,South Korea,6,3,0,2026-08-30T16:09
127.15693,36.15400,South Korea,6,3,0,2026-08-30T16:09
128.78989,37.88991,South Korea,6,3,0,2026-08-30T16:09
127.29078,35.39951,South Korea,6,3,0,2026-08-30T16:09
127.00889,36.08429,South Korea,6,3,0,2026-08-30T16:09
129.05399,37.16532,South Korea,6,3,0,2026-08-30T16:09
126.50988,34.99562,South Korea,6,3,0,2026-08-30T16:09
129.18371,36.76827,South Korea,6,3,0,2026-08-30T16:09
128.51905,36.73090,South Korea,6,3,0,2026-08-30T16:09
126.91888,36.16218,South Korea,6,3,0,2026-08-30T16:09
127.38978,35.33420,South Korea,6,3,0,2026-08-30T16:09
128.08929,36.48243,South Korea,6,3,0,2026-08-30T16:09
126.50592,36.51018,South Korea,6,3,0,2026-08-30T16:09
126.68927,35.46176,South Korea,6,3,0,2026-08-30T16:09
127.33938,36.78525,South Korea,6,3,0,2026-08-30T16:09
126.33956,36.55609,South Korea,6,3,0,2026-08-30T16:09
127.57348,38.27133,South Korea,6,3,0,2026-08-30T16:09
126.34432,34.60387,South Korea,6,3,0,2026-08-30T16:09
126.83884,36.57702,South Korea,6,3,0,2026-08-30T16:09
129.09873,37.35164,South Korea,6,3,0,2026-08-30T16:09
127.00440,36.12337,South Korea,6,3,0,2026-08-30T16:09
127.45544,35.77572,South Korea,6,3,0,2026-08-30T16:09
127.21469,35.31983,South Korea,6,3,0,2026-08-30T16:09
127.23904,35.39510,South Korea,6,3,0,2026-08-30T16:09
128.44619,37.38730,South Korea,6,3,0,2026-08-30T16:09
128.11481,38.15715,South Korea,6,3,0,2026-08-30T16:09
126.50422,36.74222,South Korea,6,3,0,2026-08-30T16:09
127.14004,36.08294,South Korea,6,3,0,2026-08-30T16:09
127.70814,37.29917,South Korea,6,3,0,2026-08-30T16:09
127.34333,38.18554,South Korea,6,3,0,2026-08-30T16:09
127.26168,35.70278,South Korea,6,3,0,2026-08-30T16:09
127.04132,38.09409,South Korea,6,3,0,2026-08-30T16:09
129.08121,36.67754,South Korea,6,3,0,2026-08-30T16:09
127.34756,35.78237,South Korea,6,3,0,2026-08-30T16:09
128.80983,37.16685,South Korea,6,3,0,2026-08-30T16:09
129.07322,37.00929,South Korea,6,3,0,2026-08-30T16:09
128.68074,36.98054,South Korea,6,3,0,2026-08-30T16:09
127.57375,35.89735,South Korea,6,3,0,2026-08-30T16:09
127.21407,35.35666,South Korea,6,3,0,2026-08-30T16:09
128.97638,37.08960,South Korea,6,3,0,2026-08-30T16:09
126.69906,34.59866,South Korea,6,3,0,2026-08-30T16:09
127.50485,35.76521,South Korea,6,3,0,2026-08-30T16:09
127.27767,34.93220,South Korea,6,3,0,2026-08-30T16:09
127.89068,38.01477,South Korea,6,3,0,2026-08-30T16:09
127.27111,35.68571,South Korea,6,3,0,2026-08-30T16:09
127.76330,36.86619,South Korea,6,3,0,2026-08-30T16:09
127.61543,36.69039,South Korea,6,3,0,2026-08-30T16:09
128.20850,37.95234,South Korea,6,3,0,2026-08-30T16:09
128.27803,38.07397,South Korea,6,3,0,2026-08-30T16:09
129.17670,36.56857,South Korea,6,3,0,2026-08-30T16:09
126.90487,35.45915,South Korea,6,3,0,2026-08-30T16:09
127.94610,35.18571,South Korea,6,3,0,2026-08-30T16:09
128.49749,36.30555,South Korea,6,3,0,2026-08-30T16:09
126.59576,36.54971,South Korea,6,3,0,2026-08-30T16:09
127.37828,35.54773,South Korea,6,3,0,2026-08-30T16:09
127.63017,35.79971,South Korea,6,3,0,2026-08-30T16:09
126.32141,34.61824,South Korea,6,3,0,2026-08-30T16:09
129.06720,37.18257,South Korea,6,3,0,2026-08-30T16:09
128.32438,36.42305,South Korea,6,3,0,2026-08-30T16:09
127.99344,36.58950,South Korea,6,3,0,2026-08-30T16:09
128.39930,37.75183,South Korea,6,3,0,2026-08-30T16:09
127.88493,35.81471,South Korea,6,3,0,2026-08-30T16:09
126.94942,34.92115,South Korea,6,3,0,2026-08-30T16:09
127.27506,35.63163,South Korea,6,3,0,2026-08-30T16:09
127.99946,38.16838,South Korea,6,3,0,2026-08-30T16:09
128.31774,36.51405,South Korea,6,3,0,2026-08-30T16:09
128.12118,35.63747,South Korea,6,3,0,2026-08-30T16:09
127.38897,34.81075,South Korea,6,3,0,2026-08-30T16:09
127.82627,35.65121,South Korea,6,3,0,2026-08-30T16:09
128.48671,37.37230,South Korea,6,3,0,2026-08-30T16:09
128.99246,37.62095,South Korea,6,3,0,2026-08-30T16:09
128.83184,36.86142,South Korea,6,3,0,2026-08-30T16:09
127.96721,36.41397,South Korea,6,3,0,2026-08-30T16:09
127.33336,35.47011,South Korea,6,3,0,2026-08-30T16:09
126.77677,34.81219,South Korea,6,3,0,2026-08-30T16:09
128.66529,36.96213,South Korea,6,3,0,2026-08-30T16:09
127.53827,35.67089,South Korea,6,3,0,2026-08-30T16:09
127.15675,35.34516,South Korea,6,3,0,2026-08-30T16:09
126.38429,36.50291,South Korea,6,3,0,2026-08-30T16:09
128.84711,36.79423,South Korea,6,3,0,2026-08-30T16:09
127.92329,36.43041,South Korea,6,3,0,2026-08-30T16:09
127.23338,35.55797,South Korea,6,3,0,2026-08-30T16:09
127.95284,35.17879,South Korea,6,3,0,2026-08-30T16:09
127.36669,35.77815,South Korea,6,3,0,2026-08-30T16:09
128.02237,35.86349,South Korea,6,3,0,2026-08-30T16:09
128.49884,36.29908,South Korea,6,3,0,2026-08-30T16:09
128.47656,36.39718,South Korea,6,3,0,2026-08-30T16:09
129.21111,36.74734,South Korea,6,3,0,2026-08-30T16:09
128.38466,38.29460,South Korea,6,3,0,2026-08-30T16:09
126.49254,34.45403,South Korea,6,3,0,2026-08-30T16:09
128.14706,35.29072,South Korea,6,3,0,2026-08-30T16:09
127.10384,35.20637,South Korea,6,3,0,2026-08-30T16:09
128.68775,36.91649,South Korea,6,3,0,2026-08-30T16:09
128.76914,36.35154,South Korea,6,3,0,2026-08-30T16:09
127.25269,35.58115,South Korea,6,3,0,2026-08-30T16:09
129.08184,35.90139,South Korea,6,3,0,2026-08-30T16:09
128.83966,37.67647,South Korea,6,3,0,2026-08-30T16:09
127.60133,35.74697,South Korea,6,3,0,2026-08-30T16:09
126.75188,36.39475,South Korea,7,3,0,2026-08-30T16:09
127.17670,34.88756,South Korea,7,3,0,2026-08-30T16:09
127.12163,35.99868,South Korea,7,3,0,2026-08-30T16:09
128.95509,36.01566,South Korea,7,3,0,2026-08-30T16:09
126.40828,34.59560,South Korea,7,3,0,2026-08-30T16:09
127.76033,36.14259,South Korea,7,3,0,2026-08-30T16:09
128.15209,36.63155,South Korea,7,3,0,2026-08-30T16:09
127.26123,34.76018,South Korea,7,3,0,2026-08-30T16:09
126.78674,36.46832,South Korea,7,3,0,2026-08-30T16:09
128.21659,36.37310,South Korea,7,3,0,2026-08-30T16:09
127.26114,38.00255,South Korea,7,3,0,2026-08-30T16:09
